userName,score,content,at,label,cleaned_ulasan,keyword_label,predicted_label
Zefanya Gutomo,1,"ga jelas, mau nasukin akun tapi isi data diri lagi, pas isi data diri ga bisa, nik sudah terdaftar, kan anehhhh",2025-07-07 17:40:26,0,ga nasukin akun isi data pas isi data ga nik terdaftar anehhhh,1,0
JAMHARI,5,oke,2025-07-07 16:31:19,2,oke,2,2
ari muklis,1,hatus pake vpn. males,2025-07-04 14:58:44,0,hatus pake vpn males,1,0
Zhafran Hafidz,5,mantap,2025-07-03 10:13:28,2,mantap,2,2
Helstig Pro,5,bagus,2025-07-03 09:29:17,2,bagus,2,2
Eko Effriyanto,5,keren,2025-07-03 03:22:35,2,keren,2,2
muntahariah Nurba,4,bagus bgt mashaAllah,2025-07-02 09:28:42,2,bagus bgt mashaallah,2,2
Unggul Supriyadi,5,baru mau menggunakan,2025-07-01 22:30:00,2,,1,2
M Naufal R,1,lag,2025-06-30 21:23:47,0,lag,1,0
Ryy Stok,1,ngulang2 terus padahal sudah dijawab,2025-06-29 19:52:38,0,ngulang,1,0
Herman Markos,5,banyak kursus gratis,2025-06-29 13:06:24,2,kursus gratis,1,2
Kang Yudistira,3,uninstall bintang 3 dulu ah banyak pelatihan tidak sesuai zonasi baiknya berlaku seluruh wilayah NKRI,2025-06-28 08:25:58,1,uninstall bintang ah pelatihan sesuai zonasi baiknya berlaku wilayah nkri,0,1
ANU AHANIMMU Busa inoac siantar,5,sangat membantu,2025-06-27 21:07:59,2,membantu,2,2
pani permata,3,"kenapa pada saat mau daftar trus validasi data di tulis nik sudah terdaftar, kemudian ketika mau ikut classnya harus validasi nik dulu, tapi pada saat validasi nik, nik sudah terdaftar",2025-06-25 13:03:24,1,daftar trus validasi data tulis nik terdaftar classnya validasi nik validasi nik nik terdaftar,1,1
Firnanda Bastian,5,sngt brmnfaatt,2025-06-24 07:58:19,2,sngt brmnfaatt,1,2
Agung Susilo,5,baik,2025-06-24 06:46:22,2,,1,2
Nurul Istichomah,2,verifikasi loginnya susah banget!!,2025-06-24 02:20:02,0,verifikasi loginnya susah banget,0,0
Dedy Junaidi,5,bermanfaat sekali bagi asn utk pengembangan sdm nya,2025-06-23 10:54:46,2,bermanfaat asn utk pengembangan sdm nya,2,2
Rahmat Drajat,5,Good experience,2025-06-21 19:30:12,2,good experience,2,2
Abdul Aziz,5,keren,2025-06-21 12:25:59,2,keren,2,2
Tegar Wijanarko Surya Nugraha_,5,bagus perlu pemeliharaan,2025-06-20 14:42:57,2,bagus pemeliharaan,2,2
Muhammad Nur Kaoy,5,mantap bangets,2025-06-20 11:25:56,2,mantap bangets,2,2
Devi Try Nuraini,4,"Aplikasinya bagus, sangat membantu untuk menambah skill dan mengembangkan potensi diri. Cuma kenapa susah untuk login lagi, huhu. Udah berusaha login padahal email sama, password terakhir inget tapi kenapa salah. Nyobain lupa password buat login berkali2 gagal karena kode OTPnya nggk terkirim ke email saya. Susah banget login lagi ke Digitalent, aplikasinya lagi error atau gimana ini tehhh???",2025-06-19 17:56:48,2,aplikasinya bagus membantu menambah skill mengembangkan potensi susah login huhu udah berusaha login email password inget salah nyobain lupa password login berkali gagal kode otpnya nggk terkirim email susah banget login digitalent aplikasinya error gimana tehhh,0,2
Subekti,1,"Aplikasi gax jelas setiap 3 bulan ganti password giliran kirim OTP tidak pernah masuk ke email, tolong menjdi perhatian min",2025-06-18 18:42:37,0,aplikasi gax ganti password giliran kirim otp masuk email tolong menjdi perhatian min,1,0
Asrhy Asrhy,5,aplikasi keren,2025-06-18 16:11:23,2,aplikasi keren,2,2
wahyu akbar,5,ok,2025-06-16 08:37:19,2,ok,2,2
Aprian syah,5,bagus,2025-06-15 23:39:51,2,bagus,2,2
Open Data,5,Inspirasi Talent,2025-06-13 10:19:53,2,inspirasi talent,2,2
MUHAMMAD RIZQI,1,lemot banget eror mulu,2025-06-12 12:12:03,0,lemot banget eror mulu,0,0
Bung Al,5,sangat membantu,2025-06-12 11:55:25,2,membantu,2,2
Lili Sajili,3,3 dulu cara daftarnya rebet ah kalah ama isian pinjol,2025-06-11 15:18:14,1,daftarnya rebet ah kalah ama isian pinjol,1,1
Griya Multimedia,4,sat set,2025-06-11 14:56:43,2,sat set,1,2
Rahmad Dwi Nugroho,1,ga bisa pemulihan akun WOII,2025-06-10 17:51:08,0,ga pemulihan akun woii,1,0
mouritz sutha,5,mantab,2025-06-10 07:27:23,2,mantab,1,2
Abdillah Hasan,5,bagus apknya,2025-06-09 22:05:12,2,bagus apknya,2,2
Liga Tirta A,5,Tempat untuk belajar,2025-06-09 08:30:14,2,belajar,1,2
Dio Fadli S,5,sangat bermanfaat dan berguna,2025-06-08 15:27:59,2,bermanfaat berguna,2,2
Rafly Hadika,5,Memberikan ilmu yang bermanfaat 💙,2025-06-05 12:17:26,2,ilmu bermanfaat,2,2
Julhaji Paputungan,5,nice,2025-06-05 10:14:40,2,nice,2,2
root_38,5,tolong semoga pelatihan ini bersifat umum dan tidak di batasi dengan ijazah karna ini meningkatkan sdm kita yg rendah sehingga semau kalangan bisa mengaksesnya tanpa terkendala apapun terutama yg gak punya ijazah aplikasinya sudah bagus semoga pemerintah sadar dan tidak sibuk dengan korupsi terus,2025-06-04 09:59:29,2,tolong semoga pelatihan bersifat batasi ijazah karna meningkatkan sdm yg rendah semau kalangan mengaksesnya terkendala apapun yg gak ijazah aplikasinya bagus semoga pemerintah sadar sibuk korupsi,2,2
Muhammad Yusuf Badrulael,5,The best app for self-development,2025-06-04 08:15:29,2,the best app for selfdevelopment,1,2
Agus Usman,4,nice job,2025-06-02 01:02:03,2,nice job,2,2
Ade Rahmat,4,aplikasi bagus,2025-05-31 18:07:39,2,aplikasi bagus,2,2
Tri Gunawan,5,smart digi,2025-05-31 17:30:48,2,smart digi,1,2
Lilies Harnani,5,Bagus..menginspirasi mudah digunakan,2025-05-29 11:25:35,2,bagusmenginspirasi mudah,1,2
Adi Gerdoll Santoso,1,pelatihan gak jelas,2025-05-29 09:13:17,0,pelatihan gak,1,0
010 Official,4,inovatif,2025-05-29 05:40:28,2,inovatif,1,2
Salsa Dina,5,"pelatihan yang sangat kerennn didukung trainer"" terbaik sangat bermanfaat bagi masyarakat , sukses terus komdigi",2025-05-28 07:08:24,2,pelatihan kerennn didukung trainer terbaik bermanfaat masyarakat sukses komdigi,2,2
Muh Jumarno,5,siiip,2025-05-27 18:18:58,2,siiip,1,2
ALIYATUS SYAMILAH,5,good,2025-05-26 09:30:20,2,good,2,2
Endank Gendut,5,nice,2025-05-25 22:03:38,2,nice,2,2
Fitrah Agung,5,mantap,2025-05-23 17:45:26,2,mantap,2,2
Christy Karamoy,5,"Dipercayakan ada dalam kegiatan ini adalah sebuah kehormatan dan kebanggaan 😇 Mengucapakan banyak terima kasih 🙏😇 Bpsdm Komdigi Bpsdmp Kominfo Mdo Dinas Kominfo Minahasa Dinas PMD Kabupaten Minahasa Dan terlebih khusus kepada BPK Irfan Suhanta yang dengan penuh kerelaan membagikan ilmu, dan kesabaran dalam membimbing kami semua🙏😇",2025-05-23 16:00:44,2,dipercayakan kegiatan kehormatan kebanggaan mengucapakan terima kasih bpsdm komdigi bpsdmp kominfo mdo dinas kominfo minahasa dinas pmd kabupaten minahasa khusus bpk irfan suhanta penuh kerelaan membagikan ilmu kesabaran membimbing,1,2
Jefry Nurlaha,4,Semangat,2025-05-23 10:54:15,2,semangat,1,2
Layinuvar Anggia Rizka,5,kerenn,2025-05-23 05:50:20,2,kerenn,1,2
tetra skeith,1,Pelatihan kok seperti kompetisi? Sudah ikutin semua dan nilai quiz juga tinggi kok dibilang tidak lulus. Aneh ini pelatihan.,2025-05-22 12:45:02,0,pelatihan kompetisi ikutin nilai quiz dibilang lulus aneh pelatihan,1,0
iwan edi saputra,5,sangat membantu saya,2025-05-21 11:16:45,2,membantu,2,2
Joan Ady Nur,5,mantap,2025-05-20 22:33:01,2,mantap,2,2
DEWI GUSTINI,5,ok,2025-05-20 18:09:59,2,ok,2,2
Mohamad Ahyar,4,good,2025-05-20 02:14:11,2,good,2,2
Azimi Muttaqin,5,good,2025-05-19 16:50:05,2,good,2,2
Benedict Teta,5,keren,2025-05-19 08:32:35,2,keren,2,2
Indah Dewi,5,"Dengan digital kita dapat menjelajah dunia. menambah pengetahuan, meningkatkan kreativitas, memudahkan pekerjaan. Apa yang kita anggap dulu tidak mungkin dalam waktu cepat mengerjakan tugas, kini dengan digital semua teratasi dengan mudah dan dalam waktu yang singkat sesuai keinginan kita. Meskipun terkadang ambigu jawabanya dan tidak sesuai tetapi kita bisa belajar menyaring dan mengevaluasi kembali kebenarannya. jadi hanya sebagai alat bantu untuk memudahkan segala pekerjaan.",2025-05-18 20:12:03,2,digital menjelajah dunia menambah pengetahuan meningkatkan kreativitas memudahkan pekerjaan anggap cepat tugas digital teratasi mudah singkat sesuai terkadang ambigu jawabanya sesuai belajar menyaring mengevaluasi kebenarannya alat bantu memudahkan pekerjaan,2,2
Oktavia Damayanti,1,"gk ngerti kenapa begini, mau pelatihan mandiri tapi gk bisa ngakses materi pelatihannya gmn sih padahal mau dapetin sertif nya",2025-05-16 09:33:45,0,gk ngerti pelatihan mandiri gk ngakses materi pelatihannya gmn sih dapetin sertif nya,1,0
Willy Ambarita,5,mantap,2025-05-15 16:02:05,2,mantap,2,2
anno MhD,5,bagus sekali mempermudah kita untuk bisa lebih berkarya dan di aplikasikan di kantor,2025-05-12 13:26:27,2,bagus mempermudah berkarya aplikasikan kantor,2,2
sonny hartoko,5,semoga bermanfaat,2025-05-09 10:42:03,2,semoga bermanfaat,2,2
Alex B Mena,5,good,2025-05-06 18:01:20,2,good,2,2
nanang wahab,5,"banyak ilmu yg didapat di aplikasi digitalent ini,",2025-05-05 21:00:15,2,ilmu yg aplikasi digitalent,1,2
Rahmat Bainur,5,aplikasinya mantap banyak sekali info pelatihan,2025-05-05 12:06:10,2,aplikasinya mantap info pelatihan,2,2
Hendro P,5,mudah digunakan,2025-05-05 09:02:33,2,mudah,1,2
Wiwin Anggraini,5,"apliaksinya baguss,, banyak materi yg bermanfaat untuk semua jenjang kehidupan...",2025-05-04 17:35:03,2,apliaksinya baguss materi yg bermanfaat jenjang kehidupan,2,2
Pak Boy 1991,5,bagus,2025-05-04 12:01:58,2,bagus,2,2
Felkianto Lembang,1,"Mohon maaf, pelayanannya buruk. informasi pelatihan yang akan dilaksanakan tiba-tiba di hari H dan langsung digantikan orang lain tanpa persetujuan orang yang terkait. semoga bisa diperbaiki lagi untuk sistem manajemennya dan profesionalisme dengan customer",2025-05-03 12:02:50,0,mohon maaf pelayanannya buruk informasi pelatihan dilaksanakan tibatiba h langsung digantikan orang persetujuan orang terkait semoga diperbaiki sistem manajemennya profesionalisme customer,0,0
Muh Agung Prasetya,5,Sangat berguna.,2025-05-03 08:55:23,2,berguna,1,2
Annima Sari,5,Sukses selalu,2025-05-01 18:42:36,2,sukses,1,2
Abdul Kamal Sembiring,5,untuk menambah kompetensi keahlian,2025-04-30 10:54:27,2,menambah kompetensi keahlian,1,2
Marlina Panjaitan,5,Akses mudah dan tema pelatihan sesuai dengan kebutuhan ASN.,2025-04-29 12:25:23,2,akses mudah tema pelatihan sesuai kebutuhan asn,1,2
Suhardin Djalal,5,mantap,2025-04-28 11:07:01,2,mantap,2,2
Johan Effendi,5,ok,2025-04-26 19:13:52,2,ok,2,2
Nudiana Sari,5,sangat membantu,2025-04-24 05:13:00,2,membantu,2,2
Adji Sukmo,3,Sukses bersama,2025-04-22 21:48:01,1,sukses,1,2
Ade Husen,5,"Sangat membantu, semoga saya bisa mendapat pelatihan yang bagus...yaaa, saya berharap dari pelatihan ini saya bisa dapat kerja yang sesuai dengan saya",2025-04-22 05:47:12,2,membantu semoga pelatihan bagusyaaa berharap pelatihan kerja sesuai,2,2
Nur Aini Putri Setiawan,3,aplikasi jelek gk jelas udah toton materi nya sekali tiba-tiba ulang lagi gak bisa akses materi ke 2,2025-04-21 20:21:59,1,aplikasi jelek gk udah toton materi nya tibatiba ulang gak akses materi,0,1
HERMANUS NDAHAWALI,5,"bagus,oke punya. saya suka",2025-04-21 18:29:28,2,bagusoke suka,2,2
Mohammad Zulfikar,5,apk sangat membantu untuk freshgraduate dalam memulai karier yang lebih menjanjikan,2025-04-21 16:02:20,2,apk membantu freshgraduate karier menjanjikan,2,2
solikin sudibyo,3,Aplikasi stuck di Tahap 2. Loading setelah pengisian form nggak selesai selesai. Mohon di perbaiki.,2025-04-20 13:05:24,1,aplikasi stuck tahap loading pengisian form nggak selesai selesai mohon perbaiki,1,1
Jimcrosoft TolakBala,5,mantap,2025-04-19 16:10:10,2,mantap,2,2
ROY KAMTO,5,mantafffppp,2025-04-19 11:21:52,2,mantafffppp,1,2
fery yelyanto,5,bagus,2025-04-18 16:51:34,2,bagus,2,2
Muhammad Romdhoni,5,good,2025-04-17 14:47:49,2,good,2,2
hexsa ferri putra,5,mantab,2025-04-16 15:04:53,2,mantab,1,2
Winda Wini Sepatu Second,5,mantap,2025-04-09 23:10:21,2,mantap,2,2
siti fatimah,5,bagussss👍🏻👍🏻👍🏻👍🏻,2025-03-31 22:58:39,2,bagussss,1,2
Andre Piri,5,baguss,2025-03-29 16:23:11,2,baguss,1,2
kilo tango,5,"cakep, banyak dapat ilmu baru",2025-03-28 16:42:54,2,cakep ilmu,1,2
Rizal Liannor,5,"sangat mantaff, menyala abangkuh",2025-03-27 22:57:03,2,mantaff menyala abangkuh,1,2
muhammad nizam,5,Responnya cepat mantap.,2025-03-26 13:06:45,2,responnya cepat mantap,2,2
Salman Oke,1,sistem 0,2025-03-24 18:09:59,0,sistem,1,0
surya surya,1,"sudah ikut pelatihan mandiri melalui lms sudah berhasil 100% tetapi di digitalent masih 0, bagaimana pulak mau lanjut pelatihan kalau begitu :) sudah tanya admin melalui whatsapp isinya bot, sangat tidak membantu",2025-03-24 09:13:23,0,pelatihan mandiri lms berhasil digitalent pulak pelatihan admin whatsapp isinya bot membantu,2,0
Niswar Ade,5,good,2025-03-24 07:31:25,2,good,2,2
Depi Kuraesin,5,sangat membantu mengembangkan skill,2025-03-23 19:04:36,2,membantu mengembangkan skill,2,2
Melda Seiska,1,pembayaran tidak sesuai dgn pengeluaran peserta,2025-03-22 11:38:14,0,pembayaran sesuai dgn pengeluaran peserta,1,0
Riani untu,1,mengcewakan,2025-03-21 17:19:15,0,mengcewakan,1,0
Rifansyah Ente,1,"memanggil pelaku usaha untuk mengikuti pelatihan digitalent selama 2 hari tapi pembayaran terhadap pelaku usaha hanya sebesar 100.000 rupiah, parah banget ini namanya 🤣😂",2025-03-21 16:47:42,0,memanggil pelaku usaha mengikuti pelatihan digitalent pembayaran pelaku usaha rupiah parah banget namanya,0,0
Sugianto Belitung,5,bgus,2025-03-21 12:29:46,2,bgus,1,2
Rita Tan,5,"belum tau, baru nyoba. semoga aplikasinya oke dan bermanfaat buat semua...",2025-03-20 09:44:48,2,tau nyoba semoga aplikasinya oke bermanfaat,2,2
Wisye Lenda,5,Good,2025-03-18 10:46:01,2,good,2,2
agus ariyanto,1,pelayanan dari admin ataupun helpdesk buruk sekali. ditanya terkait sertifikat belum muncul tidak ada respon sama sekali,2025-03-17 10:15:44,0,pelayanan admin helpdesk buruk terkait sertifikat muncul respon,0,0
Reggi Muhammad Rizki,5,baguss,2025-03-17 06:31:14,2,baguss,1,2
Mama Hana,4,"Sangat bermanfaat,cuma dikarenakan saya masih gaptek jadi agak lelet dalam pemahaman nya dan hanya bisa menggunakan hp bukan laptop",2025-03-16 23:59:41,2,bermanfaatcuma gaptek lelet pemahaman nya hp laptop,1,2
Wilhelmus Batlayeri,5,Apilkasi Pelatihan Gratis dan tentunya sangat membantu untuk wawasan digital,2025-03-15 12:34:48,2,apilkasi pelatihan gratis membantu wawasan digital,2,2
cpns2021 tryoutonline,5,Mantap,2025-03-14 19:56:04,2,mantap,2,2
doni pradana,5,keren,2025-03-12 20:39:28,2,keren,2,2
Agung Rahmatul Khalik,5,"Terimakasih berkat ada nya pelatihan ini, saya bisa mengembangkan keahlian saya. Semoga ilmu dan dedikasi Kominfo untuk membantu masyarakat dalam pelatihan terbalaskan di akhirat kelak kebaikan kebaikan nya.",2025-03-12 15:00:51,2,terimakasih berkat nya pelatihan mengembangkan keahlian semoga ilmu dedikasi kominfo membantu masyarakat pelatihan terbalaskan akhirat kelak kebaikan kebaikan nya,2,2
23_068 Iman Adi Musadani,1,server lemot,2025-03-11 13:40:26,0,server lemot,0,0
Fera Yulistiana,5,"Kesini karena ikut pelatihan microskill tentang content creator, wah semoga ini awal yang baik untuk karier saya di masa depan",2025-03-10 21:06:42,2,kesini pelatihan microskill content creator semoga karier,1,2
fadhlan family,5,Good,2025-03-10 15:21:00,2,good,2,2
Egy John,1,"Sertifikat tidak terbit sudah melebihi 10 hari. admin tidak memberikan respon ketika dimintai konfirmasi. baik lewat dm instagram, maupun chat whatsapp yg tertera pada aplikasi.",2025-03-10 09:07:34,0,sertifikat terbit melebihi admin respon konfirmasi dm instagram chat whatsapp yg tertera aplikasi,1,0
Muhammad Akbar,5,👍,2025-03-10 08:05:59,2,,1,2
Kelambu Pendi,5,Bagus,2025-03-09 18:25:03,2,bagus,2,2
Daus Abung,5,Menambah pengetahuan dan wawasan,2025-03-07 16:29:31,2,menambah pengetahuan wawasan,1,2
Muhammad Zaenal Arifin,1,"Parah, baru daftar pertama kali loadingnya gila sampai setengah jam di tahap 2 sampai 3",2025-03-06 21:21:29,0,parah daftar kali loadingnya gila jam tahap,0,0
Aam Wijaya,5,Oke,2025-03-06 08:46:36,2,oke,2,2
Reni R,5,Top,2025-03-05 22:56:28,2,top,2,2
arturalesmana,3,knapa lama sekalii yaaa sertifikatt nya turunnn pliss donggg saya butuhhh,2025-03-05 19:05:03,1,knapa sekalii yaaa sertifikatt nya turunnn pliss donggg butuhhh,1,1
Rizki B BBPK Ciloto,5,Good,2025-03-05 16:23:56,2,good,2,2
Ahmad Hanif Al- Anhar,5,"Terima kasih digitalent komdigi, semakin canggih pembelajaran dalam genggaman very mobile dan fleksible ✨",2025-03-05 14:23:57,2,terima kasih digitalent komdigi canggih pembelajaran genggaman very mobile fleksible,1,2
Robbi Fatqu Rahman,1,B aja,2025-03-05 09:27:39,0,b aja,1,0
Ahmad Maulana,5,Mantap,2025-03-04 21:40:19,2,mantap,2,2
Patu Hanif C.,1,"Untuk live chat tidak ada balasan, dan perlu diperbaiki lagi dari segi pelayanan. Terimakasih",2025-03-04 10:39:57,0,live chat balasan diperbaiki segi pelayanan terimakasih,1,0
sutrisno trisno,5,Mantap,2025-03-04 06:59:03,2,mantap,2,2
Beni Saputra,5,"Mantap,untuk mendapatkan pengalaman skill",2025-03-04 00:01:30,2,mantapuntuk pengalaman skill,1,2
Mutiara Akbar NST,5,MAKASIH BANYAK SEGALA PELATIHANNYA,2025-03-03 12:25:35,2,makasih pelatihannya,1,2
Rahmat ST,5,mantap rekom terutama untuk para fresh graduate untuk dapat melengkapi kompetensi dan soft skill,2025-03-03 12:19:15,2,mantap rekom fresh graduate melengkapi kompetensi soft skill,2,2
Raudhatul Jannah,5,MaaSyaaAllah Tabarakallah 🤩 APK yg kewreeenn 🤩 Semoga selalu berkembang dan sukses selalu🔥,2025-03-03 09:01:23,2,maasyaaallah tabarakallah apk yg kewreeenn semoga berkembang sukses,1,2
Fatimah Pangindaheng,5,Keren,2025-02-27 11:18:44,2,keren,2,2
Billy Lubis99,5,Ok,2025-02-26 14:38:19,2,ok,2,2
Lia Kotabaru,5,Bagus,2025-02-26 07:50:28,2,bagus,2,2
Valentino Febrianto,4,Lumayan,2025-02-25 11:17:55,2,lumayan,1,2
Arifin Matla,5,Keren dan Sangat Bermanfaat,2025-02-25 08:58:41,2,keren bermanfaat,2,2
hassan nassah,5,Nice,2025-02-25 03:36:40,2,nice,2,2
Fox one,3,"fitur-fiturnya interaktif, cuma sayang kurang update terutama bagian informasi",2025-02-24 23:48:19,1,fiturfiturnya interaktif sayang update informasi,1,1
Oktavianus Yosudha,5,Bermanfaat,2025-02-24 12:36:15,2,bermanfaat,2,2
Sirojudin Muhamad,5,Oke inovatif,2025-02-23 18:05:28,2,oke inovatif,2,2
Khoerul Anwar,5,Mudah dan simpel 👍,2025-02-23 18:04:41,2,mudah simpel,1,2
Akbar Z,5,Aplikasinya bagus,2025-02-23 05:08:04,2,aplikasinya bagus,2,2
syahid syahid,5,Oke,2025-02-22 08:23:40,2,oke,2,2
Indah Shary,5,sukses gw gara² ni aplikasi mantap,2025-02-22 07:17:45,2,sukses gw gara ni aplikasi mantap,2,2
Ageng Ahmad lugina,5,Aplikasi sangat berguna,2025-02-22 06:02:54,2,aplikasi berguna,1,2
Pradikta Dimas,5,"Keren, sangat bermanfaat",2025-02-21 23:54:45,2,keren bermanfaat,2,2
Pantaiwisata Caringin,5,keren berkah selalu,2025-02-21 17:57:27,2,keren berkah,2,2
Andi,5,Mantap 👍,2025-02-18 19:33:51,2,mantap,2,2
Dinfortika,5,Oke,2025-02-18 16:14:15,2,oke,2,2
Muhammad Yusrizal,5,So far so good,2025-02-18 06:11:07,2,so far so good,2,2
Feis Ren,5,Good,2025-02-16 11:11:33,2,good,2,2
Iko Roby,5,sangat bermanfaat,2025-02-14 12:29:55,2,bermanfaat,2,2
Mira Koto,5,"Bagus, tapi harus bolak balik sih",2025-02-14 12:06:37,2,bagus bolak sih,2,2
Rana Setiawan,5,Mantap aplikasinya,2025-02-14 09:20:34,2,mantap aplikasinya,2,2
Dicky Firmansyah,5,memberikan pelatihan yang sesuai dengan prospek tema pelatihan dan dibimbing dengan serius dan sabar,2025-02-13 16:58:50,2,pelatihan sesuai prospek tema pelatihan dibimbing serius sabar,1,2
Fauziah Pertiwi,5,Oke,2025-02-12 13:07:55,2,oke,2,2
Animar,5,Mantap,2025-02-12 10:54:37,2,mantap,2,2
Mamank J.A,2,"dari daftar akun eror terus di bagian provinsi,saat mulai ulang masalah nya di nik lagi",2025-02-11 23:15:03,0,daftar akun eror provinsisaat ulang nya nik,0,0
Reynaldi Arfiansyah,1,"Coba cek di bagian page reset password nya, gk bisa itu , kadang apk dari pemerintah yang ngerjain gk di test dulu apa",2025-02-10 05:20:10,0,coba cek page reset password nya gk kadang apk pemerintah ngerjain gk test,1,0
Afif Fauzi,5,"Tingkatkan lagi kinerja aplikasi ini, saya sangat yakin jika di tingkatkan lagi kinerjanya pasti akan jauh lebih baik lagi serta update info pelatihan tambahin lagi, sejauh ini bagus banget dan rekomen buat saya yang fresh graduate 💯",2025-02-08 19:15:13,2,tingkatkan kinerja aplikasi tingkatkan kinerjanya update info pelatihan tambahin bagus banget rekomen fresh graduate,2,2
Zai Freedom,5,Yeah🌟,2025-02-06 07:01:36,2,yeah,1,2
Riyadh Ridwan,5,Mantap,2025-02-05 17:18:31,2,mantap,2,2
MB Hendra,4,Untuk sementara saya beri 4 dl ya,2025-02-05 15:39:10,2,dl ya,1,2
Andi Syahbis,5,Mantap,2025-02-05 11:12:49,2,mantap,2,2
Oemi Widayati,5,Nara sumber sangat rinci dalam menyampaikan materi.,2025-02-03 19:35:02,2,nara sumber rinci materi,1,2
Duski saad hrp dusky,4,tempat belajar untuk para profesional dan pemula yg disediakan oleh pemerintah melalui Komdigi,2025-02-03 07:01:50,2,belajar profesional pemula yg disediakan pemerintah komdigi,1,2
Ari Swalyski,5,Bagus untuk menambah pengetahuan masyarakat ...terbaik,2025-02-01 19:43:52,2,bagus menambah pengetahuan masyarakat terbaik,2,2
Anton Arifin,5,Mantaf,2025-01-29 22:18:49,2,mantaf,1,2
Diah Bunga Mentari,5,saya udah menyelesaikan pelatihan tapi kenapa sertifikatnya ga muncul ya?,2025-01-25 08:30:25,2,udah menyelesaikan pelatihan sertifikatnya ga muncul ya,1,2
Niken Utami,1,Pas Daftar ga bisa masuk.. aneh,2025-01-21 10:39:42,0,pas daftar ga masuk aneh,1,0
Cicih Bwki,5,Pelatihan di tahun 2025 belum adakah kak?,2025-01-17 19:32:23,2,pelatihan adakah kak,1,2
Nadia Ulfa,5,Aplikasi sangat bagus,2025-01-11 15:18:26,2,aplikasi bagus,2,2
Hilman Sobarudin,4,Tidak ada kata lain selain mantul..,2025-01-04 22:50:23,2,mantul,1,2
Kompres 18ss,4,Mantap yuap,2025-01-03 14:40:33,2,mantap yuap,2,2
PPKD Jakarta Selatan,5,Okee,2024-12-30 07:53:30,2,okee,1,2
Nur Hijrah Juhari,5,mantap aplikasinya,2024-12-09 11:54:13,2,mantap aplikasinya,2,2
Arif Rust,5,Bagus,2024-12-09 07:25:02,2,bagus,2,2
Meli Cha,5,Sangat Bagus,2024-12-05 15:36:44,2,bagus,2,2
Gunadi,5,Good,2024-12-05 14:19:19,2,good,2,2
anggiindriani waskito,1,Gabisa dibuka,2024-12-03 13:23:51,0,gabisa dibuka,1,0
